96624f,2018-05-30T16:14:01Z,Cleric,Tempest Domain,6,Great Weapon Master,45,20,16,13,14,9,14,10,Religion|Insight|Medicine|Intimidation|Persuasion,CG,Half-Orc,Light*0|Sacred Flame*0|Fog Cloud*1|Thunderwave*1|Command*1|Cure Wounds*1|Healing Word*1|Inflict Wounds*1|Gust of Wind*2|Shatter*2|Prayer of Healing*2|Hold Person*2|Prayer of Healing*2|Call Lightning*3|Sleet Storm*3|Mass Healing Word*3|Spirit Guardians*3|Tongues*3,Warhammer|Javelin
17c920,2018-05-27T23:07:41Z,Wizard,School of Transmutation,6,War Caster,37,13,8,16,13,18,12,8,Arcana|Investigation|Religion|Insight|Medicine,NG,Human,,Quarterstaff
4ccc70,2018-08-12T17:56:37Z,Fighter,Samurai,6,Polearm Master|Heavily Armored,68,17,20,12,18,10,14,7,Athletics|Insight|Perception|Survival|Intimidation,LN,Goliath,,Glaive|CBow Heavy|CBow Light
2e96e5,2018-07-14T00:19:09Z,Wizard,School of Conjuration,6,,53,13,16,16,16,20,16,8,Arcana|History|Investigation|Insight|Intimidation,CG,Half-Orc,Mage Hand*0|Fire Bolt*0|Message*0|Chill Touch*0|Mending*0|Detect Magic*1|Mage Armor*1|Magic Missile*1|Thunderwave*1|Color Spray*1|Comprehend Languages*1|Identify*1|Protection from Evil and Good*1|Find Familiar*1|Catapult*1|Darkvision*2|Hold Person*2|Invisibility*2|Magic Weapon*2|Cloud of Daggers*2|Flaming Sphere*2|Shatter*2|Fireball*3|Lightning Bolt*3,
7ca1e8,2018-07-13T02:44:55Z,Bard,College of Swords,6,,26,14,13,10,7,3,9,18,Athletics|Arcana|Medicine|Perception|Intimidation|Performance,,Half-Orc,,Shortsword|Dagger
40c29f,2018-07-13T02:43:03Z,Paladin,OathBreaker,6,,40,17,18,8,10,12,11,13,Athletics|Insight|Medicine|Perception,,Human,Hellish Rebuke*1|Inflict Wounds*1|Crown of Madness*2|Darkness*2,Longsword|Javelin
101447,2018-07-13T02:45:54Z,Barbarian,Path of the Berserker,6,,58,14,16,14,14,12,10,8,Athletics|Perception|Survival|Intimidation,,Kobold,,Greataxe|Handaxe|Javelin
907a99,2018-07-13T02:41:11Z,Rogue,Swashbuckler,6,Dual Wielder,35,15,14,16,10,8,13,15,Athletics|Acrobatics|Stealth|Investigation|Perception|Intimidation,,Dragonborn,,Rapier
d4ab24,2018-08-22T22:35:47Z,Cleric,Grave Domain,6,,60,15,11,14,14,13,18,13,Sleight of Hand|Arcana|Religion|Medicine|Deception|Persuasion,,Kenku,Spare the Dying*0|Bane*1|False Life*1|Gentle Repose*2|Ray of Enfeeblement*2|Revivify*3|Vampiric Touch*3,Mace|Sickle
976586,2018-07-08T09:43:52Z,Bard,College of Lore,6,,39,14,8,16,12,10,14,18,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Intimidation|Performance|Persuasion,,Half-Elf,,Rapier|Dagger
9151ca,2018-05-12T20:05:16Z,Sorcerer,Wild Magic,6,Spell Sniper,38,13,7,17,14,11,8,17,Arcana|History|Deception|Persuasion,,Human,,CBow Light|Dagger
cc1db9,2018-04-07T09:21:55Z,Paladin,Oath of Ancients,6,,58,19,20,13,15,10,12,16,Athletics|History|Intimidation|Persuasion,CG,Dragonborn,Ensnaring Strike*1|Speak with Animals*1|Cure Wounds*1|Detect Evil and Good*1|Divine Favor*1|Moonbeam*2|Misty Step*2,Longsword|Javelin
f2d154,2018-04-07T21:01:23Z,Sorcerer,Wild Magic,6,,37,13,10,16,14,13,12,20,Arcana|History|Insight|Perception|Persuasion,,Elf,,Dagger
ff10fc,2018-04-19T13:15:04Z,Druid,Circle of Dreams,6,,45,16,10,14,14,10,16,12,Stealth|Nature|Religion|Perception,NG,Aasimar,Shillelagh*0|Produce Flame*0|Frostbite*0|Light*0|Cure Wounds*1|Speak with Animals*1|Faerie Fire*1|Pass Without Trace*2|Moonbeam*2|Invisibility*2|Daylight*3|Erupting Earth*3|Conjure Animals*3,
983fbd,2018-04-21T15:46:15Z,Fighter,Champion,6,,75,18,18,10,18,10,14,20,Athletics|Religion|Perception|Intimidation|Persuasion,,Half-Orc,,Battleaxe|Handaxe
0f2727,2018-05-15T16:01:02Z,Monk,Way of the Kensei,6,,46,15,9,15,13,12,16,12,Acrobatics|History|Religion|Insight,,,,Shortsword|Dart|Unarmed Strike
7260a1,2018-05-18T01:35:19Z,Artificer,Gunsmith,6,Linguist,47,16,9,17,12,17,10,10,Sleight of Hand|Arcana|Investigation|Insight|Perception|Persuasion,,,Mending*0|Identify*1|Detect Magic*1|Cure Wounds*1|Disguise Self*1|Shield of Faith*1|False Life*1,Handaxe|CBow Light
4b7a36,2018-05-15T00:13:55Z,Barbarian,Path of the Battlerager,6,,65,15,18,14,17,9,13,12,Athletics|Perception|Survival|Intimidation,CG,Human,,Greatsword|Handaxe|Javelin
955d0b,2018-06-13T16:20:08Z,Fighter,Eldritch Knight,5,Sentinel,39,19,18,10,12,16,10,9,Athletics|Arcana|Nature|Insight|Survival,,Human,Lightning Lure*0|Booming Blade*0|Shield*1|Absorb Elements*1|Snare*1,Longsword|Handaxe
70fcef,2018-06-13T20:52:39Z,Sorcerer,Wild Magic,5,Lucky,32,12,10,14,14,10,10,18,Arcana|History|Insight|Deception|Persuasion,,Human,,Quarterstaff|Dagger
ebc99d,2018-06-12T20:58:27Z,Fighter,Eldritch Knight,5,Sentinel,39,19,18,10,12,16,10,9,Athletics|Arcana|Nature|Insight|Survival,,Human,,Longsword|Handaxe
105cd5,2018-06-15T16:21:06Z,Rogue,Arcane Trickster,5,,38,15,10,18,14,16,11,10,Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Survival,,Human,,Rapier|Shortbow|Dagger
f69f29,2018-06-12T20:41:32Z,Cleric,Arcana Domain,5,Magic Initiate,28,16,9,16,10,10,18,12,Arcana|History|Religion|Insight|Medicine|Persuasion,,Human,Detect Magic*1|Magic Missile*1|Magic Weapon*2|Nystuls Magic Aura*2|Dispel Magic*3|Magic Circle*3,Mace|CBow Light
300b28,2018-08-04T22:03:36Z,Paladin,Oath of Devotion,5,Shield Master|Resilient,50,23,18,14,18,14,16,16,Athletics|Arcana|Religion|Perception|Persuasion,,Human,Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2,Longsword|Flail
b7ec79,2018-05-28T11:21:52Z,Bard,College of Whispers,5,,50,13,10,14,14,10,9,19,Stealth|Animal Handling|Survival|Deception|Persuasion,,Yaun-Ti,,Rapier|Dagger
054df0,2018-07-15T22:36:52Z,Wizard,School of Evocation,5,,32,13,10,16,15,18,14,12,Arcana|Investigation|Insight|Perception,CN,Aarakocra,,Dagger|Unarmed Strike
a81320,2018-08-26T20:42:06Z,Fighter,Eldritch Knight,5,Lucky,60,18,16,11,14,16,10,10,Athletics|History|Perception|Persuasion,,Human,,Longsword
359ab3,2018-06-05T23:36:23Z,Barbarian,Path of the Zealot,5,,50,14,19,14,14,12,10,8,Athletics|Nature|Religion|Perception|Survival,,Goliath,,Greataxe|Handaxe|Javelin
221034,2018-09-02T05:02:25Z,Bard,College of Lore,5,War Caster,44,20,10,12,14,12,14,16,Acrobatics|Sleight of Hand|Stealth|History|Investigation|Medicine|Perception|Deception|Performance|Persuasion,CN,Half-Elf,Prestidigitation*0|True Strike*0|Vicious Mockery*0|Dissonant Whispers*1|Faerie Fire*1|Healing Word*1|Tashas Hideous Laughter*1|Hold Person*2|Invisibility*2|Silence*2|Enemies Abound*3,Whip|Longbow|Longsword
3dc6a8,2018-09-06T16:20:14Z,Wizard,School of Divination,5,Lucky,32,12,8,14,14,18,10,14,Arcana|History|Investigation|Perception|Deception|Persuasion,,Half-Elf,Prestidigitation*0|Minor Illusion*0|Mending*0|Fire Bolt*0|Mage Armor*1|Detect Magic*1|Disguise Self*1|Shield*1|Identify*1|Grease*1|Misty Step*2|Suggestion*2|Invisibility*2|Hold Person*2|Web*2|Counterspell*3|Dispel Magic*3|Haste*3,Dagger
5a42e7,2018-08-02T16:54:49Z,Rogue,Assassin,5,Alert,45,15,8,18,14,12,14,10,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception,,Human,,Shortsword|Dagger|CBow Light
8080ea,2018-06-22T04:27:17Z,Wizard,School of Evocation,5,Magic Initiate,32,11,10,13,14,16,14,8,Arcana|Investigation|Animal Handling|Survival,CN,Genasi,Control Flames*0|Fire Bolt*0|Frostbite*0|Mending*0|Mold Earth*0|Poison Spray*0|Produce Flame*0|Alarm*1|Burning Hands*1|Detect Magic*1|Identify*1|Magic Missile*1|Thunderwave*1|Tensers Floating Disk*1|Witch Bolt*1|Mage Armor*1|Arcane Lock*2|Gust of Wind*2|Scorching Ray*2|Shatter*2|Fireball*3|Leomunds Tiny Hut*3,Dagger
33ef30,2018-08-07T20:48:19Z,Cleric,War Domain,5,War Caster,38,17,14,9,16,11,15,13,Religion|Insight|Perception|Persuasion,NG,Human,Guidance*0|Light*0|Sacred Flame*0|Thaumaturgy*0|Divine Favor*1|Shield of Faith*1|Cure Wounds*1|Guiding Bolt*1|Healing Word*1|Command*1|Magic Weapon*2|Spiritual Weapon*2|Prayer of Healing*2|Augury*2|Crusaders Mantle*3|Spirit Guardians*3|Create Food and Water*3,Mace|Dagger
c9d2a7,2018-06-10T19:50:00Z,Ranger,Hunter Conclave,5,,44,15,10,18,15,12,14,8,Athletics|Insight|Perception|Survival|Intimidation,,Aarakocra,,Shortsword|Longbow
b91d54,2018-06-21T13:41:09Z,Cleric,Tempest Domain,5,War Caster,52,18,14,10,16,10,14,12,Religion|Animal Handling|Medicine|Survival,LG,Dwarf,Fog Cloud*1|Thunderwave*1|Cure Wounds*1|Healing Word*1|Detect Magic*1|Gust of Wind*2|Shatter*2|Hold Person*2|Spiritual Weapon*2|Call Lightning*3|Sleet Storm*3|Dispel Magic*3|Mass Healing Word*3,Warhammer|CBow Light
15435d,2018-06-07T23:26:21Z,Barbarian,Path of the Berserker,5,,70,13,17,12,14,10,14,14,Athletics|Animal Handling|Survival|Intimidation,CG,Human,,Greataxe|Handaxe|Javelin
e1dc20,2018-06-07T23:24:06Z,Rogue,Mastermind,5,Observant,40,14,8,16,10,16,13,13,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Persuasion,NN,Half-Elf,,Shortsword|Shortbow|Dagger
9de8a6,2018-06-16T17:22:23Z,Fighter,Champion,5,,65,16,9,17,17,10,13,13,Athletics|Acrobatics|Perception|Intimidation,,Human,,Scimitar|CBow Light
1e0f63,2018-09-09T23:54:01Z,Ranger,Hunter,5,,44,16,8,18,14,10,16,7,Athletics|Stealth|Investigation|Insight|Perception|Survival|Intimidation,LN,Half-Elf,Hunters Mark*1|Cure Wounds*1,Shortsword|Longbow
8476e3,2018-06-07T23:25:11Z,Paladin,Oath of Devotion,5,,60,18,18,12,14,10,10,14,Athletics|Insight|Medicine|Persuasion,,Dragonborn,Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2,Longsword
df744e,2018-07-17T09:27:32Z,Cleric,War Domain,5,,48,18,17,16,14,12,18,11,Stealth|History|Religion|Deception,CG,Human,Light*0|Guidance*0|Resistance*0|Sacred Flame*0|Divine Favor*1|Shield of Faith*1|Cure Wounds*1|Command*1|Bless*1|Magic Weapon*2|Spiritual Weapon*2|Aid*2|Hold Person*2|Lesser Restoration*2|Prayer of Healing*2|Crusaders Mantle*3|Spirit Guardians*3|Tongues*3,Mace|Javelin|Warhammer
ac7f5a,2018-07-16T08:10:35Z,Rogue,Assassin,5,,28,14,10,17,10,13,14,14,Athletics|Sleight of Hand|Stealth|Animal Handling|Perception|Survival|Deception,,Elf,,Rapier|Shortbow|Dagger
6cd2cc,2018-08-12T17:34:18Z,Barbarian,Path of the Totem Warrior,5,,50,14,18,12,17,8,12,9,Athletics|Perception|Survival|Intimidation|Persuasion,,Half-Orc,,Maul|Handaxe|Javelin
73696e,2018-06-24T06:14:27Z,Barbarian,Path of the Berserker,5,,60,14,20,14,15,8,14,14,Athletics|Perception|Survival|Intimidation,,Dragonborn,,Greataxe|Greatsword|Spear
ceb9fb,2018-07-22T16:40:16Z,Bard,College of Swords,5,CBow Expert,40,14,10,17,11,10,10,16,Athletics|Acrobatics|Medicine|Perception|Intimidation|Performance,,Elf,Blade Ward*0|Vicious Mockery*0|Minor Illusion*0|Healing Word*1|Heroism*1|Sleep*1|Cloud of Daggers*2|Blindness/Deafness*2|Enemies Abound*3,CBow Light|Dagger
d5f08c,2018-07-23T00:30:54Z,Monk,Way of the Open Hand,5,Lucky,44,15,13,18,15,10,12,8,Athletics|Acrobatics|Insight|Perception,,Human,,Quarterstaff|Dart|Unarmed Strike
d67d98,2018-09-03T04:10:39Z,Warlock,The Celestial,5,,38,16,8,16,14,12,10,18,Athletics|Arcana|Religion|Medicine|Intimidation|Performance,,Half-Elf,Light*0|Sacred Flame*0|Eldritch Blast*0|Chill Touch*0|Blade Ward*0|Vicious Mockery*0|Message*0|Guidance*0|Protection from Evil and Good*1|Hex*1|Flaming Sphere*2|Lesser Restoration*2|Revivify*3|Counterspell*3,Mace|Dagger
f34747,2018-05-25T22:56:19Z,Ranger,Beast Master,5,,37,16,8,17,17,8,16,8,Athletics|Stealth|Animal Handling|Insight|Perception|Survival,,Genasi,Hunters Mark*1|Zephyr Strike*1|Cure Wounds*1|Animal Friendship*1|Spike Growth*2|Beast Sense*2|Healing Spirit*2,Shortsword|Longbow
e9da39,2018-07-01T17:47:42Z,Barbarian,Path of the Totem Warrior,5,Mobile,55,18,16,14,16,10,12,11,Athletics|Nature|Perception|Survival|Intimidation,,Human,,Battleaxe|Handaxe|Javelin
0319b7,2018-09-05T22:03:31Z,Fighter,Arcane Archer,5,Sharpshooter,49,17,19,16,16,10,13,12,Athletics|Stealth|Arcana|Medicine|Perception|Survival|Intimidation,CN,Half-Elf,,Longbow|Whip|Dagger|Battleaxe
cb0313,2018-06-22T23:09:09Z,Druid,Circle of the Moon,5,,50,15,14,14,14,10,17,8,Athletics|Nature|Perception|Survival,,Goblin,,Scimitar
fcbd82,2018-06-23T02:18:20Z,Rogue,Assassin,5,,50,15,12,19,14,10,14,8,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Persuasion,,Goblin,,Shortsword|Shortbow|Dagger
fafe8c,2018-06-22T21:42:17Z,Fighter,Purple Dragon Knight,5,,65,16,16,14,16,13,10,8,Athletics|Acrobatics|Survival|Intimidation,,Goblin,,CBow Light
4cf663,2018-06-22T22:24:04Z,Paladin,Oath of Vengeance,5,,60,18,16,12,15,8,12,14,Athletics|Religion|Medicine|Survival,,Goblin,Bane*1|Hunters Mark*1|Hold Person*2|Misty Step*2,Battleaxe|Javelin
6583d5,2018-06-23T03:08:06Z,Cleric,War Domain,5,,55,18,13,14,16,10,16,8,Athletics|History|Religion|Survival,,Goblin,Divine Favor*1|Shield of Faith*1|Magic Weapon*2|Spiritual Weapon*2|Crusaders Mantle*3|Spirit Guardians*3,Warhammer|CBow Light
7b8360,2018-06-23T02:52:33Z,Bard,College of Lore,5,,45,14,8,16,13,10,14,16,Athletics|Arcana|History|Religion|Survival|Deception|Performance|Persuasion,,Goblin,,Rapier|Dagger
104a2d,2018-06-22T22:25:42Z,Ranger,Beast Master,5,,60,16,12,19,14,10,14,8,Athletics|Stealth|Nature|Animal Handling|Survival,,Goblin,,Shortsword|Longbow
c14234,2018-06-22T22:26:15Z,Wizard,School of Evocation,5,,26,12,8,14,14,17,14,10,Investigation|Insight|Perception,,Goblin,,Quarterstaff
906508,2018-06-02T23:03:01Z,Monk,Way of the Drunken Master,5,,48,14,16,16,14,18,12,18,Athletics|Acrobatics|Religion|Medicine|Performance,,Tiefling,,Dart|Unarmed Strike
887860,2018-06-14T19:19:16Z,Cleric,Arcana Domain,5,Magic Initiate,28,13,9,10,10,16,18,12,Arcana|History|Religion|Insight|Medicine|Persuasion,,Human,Mending*0|Guidance*0|Light*0|Detect Magic*1|Magic Missile*1|Guiding Bolt*1|Find Familiar*1|Magic Weapon*2|Nystuls Magic Aura*2|Dispel Magic*3|Magic Circle*3,Mace|CBow Light
8dfba8,2018-06-26T19:23:24Z,Cleric,Light Domain,5,,38,18,8,16,14,12,18,8,History|Religion|Insight|Medicine|Perception,,Elf,Light*0|Burning Hands*1|Faerie Fire*1|Flaming Sphere*2|Scorching Ray*2|Daylight*3|Fireball*3,Mace|CBow Light
72b41d,2018-06-27T17:34:49Z,Cleric,Arcana Domain,5,Resilient,38,17,8,12,14,16,18,8,Arcana|History|Nature|Religion|Insight|Perception,,Human,Detect Magic*1|Magic Missile*1|Magic Weapon*2|Nystuls Magic Aura*2|Dispel Magic*3|Magic Circle*3,Mace|CBow Light
721f6a,2018-06-27T13:49:17Z,Warlock,The Fiend,5,Flames of Phlegethos,33,11,8,10,12,14,14,18,Arcana|Insight|Perception|Intimidation,,Tiefling,,CBow Light|Dagger
82fd6d,2018-06-02T01:54:15Z,Warlock,The Great Old One,5,Alert,33,11,8,10,13,12,15,19,Athletics|Arcana|Survival|Deception,,Aasimar,,CBow Light|Dagger
d4d2cf,2018-06-02T00:38:16Z,Bard,College of Valor,5,,36,13,12,15,15,10,10,20,Athletics|Perception|Deception|Intimidation|Persuasion,,Triton,,Rapier|Dagger
aa0227,2018-07-15T03:14:36Z,Barbarian,Path of the Totem Warrior,5,,65,21,20,18,20,12,14,18,Athletics|Perception|Survival|Intimidation,CG,Dwarf,,Battleaxe|Javelin|Warhammer
742604,2018-06-15T00:28:16Z,Paladin,Oath of Ancients,5,,34,18,18,14,10,8,14,14,Athletics|Nature|Insight|Medicine|Perception|Survival,,Half-Elf,Ensnaring Strike*1|Speak with Animals*1|Divine Favor*1|Thunderous Smite*1|Cure Wounds*1|Bless*1|Moonbeam*2|Misty Step*2,Greatsword|Longbow|Longsword
1ee9c7,2018-06-15T00:14:54Z,Sorcerer,Draconic Bloodline,5,,32,15,9,14,13,15,11,18,Arcana|History|Intimidation|Persuasion,,Human,Fire Bolt*0|Light*0|Prestidigitation*0|Ray of Frost*0|Message*0|Thunderwave*1|Chromatic Orb*1|Shield*1|Scorching Ray*2|Misty Step*2|Fireball*3,Dagger|Quarterstaff
3bee17,2018-08-01T23:45:48Z,Paladin,Oath of Vengeance,5,Great Weapon Master,44,16,18,12,14,8,10,14,Athletics|Religion|Insight|Medicine|Perception,,Human,Bane*1|Hunters Mark*1|Hold Person*2|Misty Step*2,Greatsword|Battleaxe|Javelin
6e8a46,2018-06-26T19:30:09Z,Cleric,Knowledge Domain,5,,38,18,8,16,14,12,18,8,Arcana|History|Nature|Religion|Insight|Medicine|Perception,,Elf,Command*1|Identify*1|Augury*2|Suggestion*2|Nondetection*3|Speak with Dead*3,CBow Light|Shortsword
3057c7,2018-06-26T20:03:00Z,Fighter,Champion,5,Orcish Fury,49,18,18,10,16,9,10,12,Athletics|Acrobatics|Perception|Survival|Intimidation,,Half-Orc,,Battleaxe|CBow Light
91ae73,2018-06-26T20:12:53Z,Rogue,Swashbuckler,5,,38,15,8,18,14,10,10,16,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Persuasion,,Halfling,,Shortsword|Dagger
05e2e8,2018-06-30T02:08:46Z,Fighter,Arcane Archer,5,Elven Accuracy,44,16,12,18,14,10,14,8,Athletics|Acrobatics|Nature|Animal Handling|Perception|Survival,CN,Elf,Prestidigitation*0,Longbow|CBow Light
a5cc11,2018-07-26T13:42:30Z,Barbarian,Path of the Berserker,5,,62,17,18,12,16,10,12,11,Athletics|Perception|Intimidation,,Dwarf,,Battleaxe|Handaxe|Javelin
9dbecd,2018-07-26T13:43:14Z,Paladin,Oath of Devotion,5,Sentinel,52,16,16,10,16,10,10,14,Athletics|Religion|Insight|Persuasion,,Dwarf,Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2,Halberd|Warhammer|Javelin
dd7af9,2018-08-12T17:35:42Z,Druid,Circle of the Moon,5,,45,15,8,14,16,10,18,10,Animal Handling|Insight|Medicine|Perception,,Dwarf,,Scimitar
329849,2018-08-12T19:18:59Z,Ranger,Hunter,5,,45,16,10,18,16,10,14,8,Athletics|Stealth|Investigation|Perception|Survival,,Genasi,,Shortsword|Longbow
a68963,2018-08-12T17:36:09Z,Wizard,School of Divination,5,,30,12,9,14,15,18,13,8,Arcana|History|Religion|Insight,,Gnome,,Quarterstaff
f2bf0d,2018-09-07T23:05:46Z,Wizard,School of Divination,5,,34,12,8,14,15,18,10,12,Arcana|History|Investigation|Religion|Persuasion,CG,Genasi,Produce Flame*0|Toll the Dead*0|Minor Illusion*0|Mage Hand*0|Dancing Lights*0|Detect Magic*1|Disguise Self*1|Find Familiar*1|Mage Armor*1|Shield*1|Absorb Elements*1|Fog Cloud*1|Ice Knife*1|Tashas Hideous Laughter*1|Invisibility*2|Suggestion*2|Hold Person*2|Scorching Ray*2|Counterspell*3|Fireball*3|Fly*3,Dagger
423317,2018-06-16T18:10:09Z,Monk,Way of the Open Hand,5,Resilient,50,17,8,18,15,8,17,8,Athletics|Acrobatics|Stealth|Perception|Survival,NN,Human,,Shortsword|Dart|Unarmed Strike
d52eee,2018-05-28T01:53:51Z,Fighter,Eldritch Knight,5,Shield Master,44,18,15,14,14,12,9,9,Religion|Insight|Perception|Persuasion,,Half-Elf,Lightning Lure*0|Green-Flame Blade*0|Booming Blade*0|Absorb Elements*1|Shield*1|Find Familiar*1|Thunderwave*1,Longsword|Handaxe
aeb5d9,2018-05-26T00:20:52Z,Cleric,Life Domain,5,,38,18,8,15,14,14,15,11,Religion|Insight|Medicine|Perception|Persuasion,,Elf,Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3,Mace|CBow Light
9c2cb8,2018-05-25T23:31:26Z,Sorcerer,Storm Sorcery,5,,28,10,8,10,13,12,15,19,Athletics|Arcana|Insight|Survival,05 25 18,,Aasimar,Minor Illusion*0|Frostbite*0|Infestation*0|Shocking Grasp*0|Thunderwave*1|Chaos Bolt*1|Ice Knife*1|Misty Step*2|Mirror Image*2|Shadow Blade*2|Fireball*3|Slow*3,4-7
deee47,2018-07-22T19:37:04Z,Barbarian,Path of the Totem Warrior,5,Animal Handler,53,15,17,12,16,8,8,13,Athletics|Insight|Perception|Intimidation|Persuasion,,Goliath,,Greataxe|Handaxe|Javelin|Battleaxe|Maul
5aceb0,2018-07-22T19:28:00Z,Paladin,Oath of Devotion,5,,42,19,17,12,13,8,8,18,Religion|Insight|Medicine|Persuasion,,Dragonborn,Protection from Evil and Good*1|Sanctuary*1|Cure Wounds*1|Searing Smite*1|Thunderous Smite*1|Wrathful Smite*1|Lesser Restoration*2|Zone of Truth*2|Branding Smite*2|Magic Weapon*2,Warhammer|Javelin
795b36,2018-08-12T11:39:58Z,Monk,Way of the Open Hand,5,,43,15,13,20,16,13,10,13,Athletics|Acrobatics|Stealth|Insight|Perception,,Elf,,Sickle|Dart|Unarmed Strike
68d017,2018-08-12T11:20:39Z,Cleric,Light Domain,5,,23,16,8,16,9,12,16,18,Stealth|History|Religion|Insight|Perception|Survival,,Tabaxi,Light*0|Burning Hands*1|Faerie Fire*1|Flaming Sphere*2|Scorching Ray*2|Daylight*3|Fireball*3,Mace|Quarterstaff
2eaaeb,2018-08-12T11:02:19Z,Paladin,Oath of Vengeance,5,,39,18,18,13,13,9,19,12,Athletics|Religion|Insight|Persuasion,,Aarakocra,Bane*1|Hunters Mark*1|Wrathful Smite*1|Hold Person*2|Branding Smite*2,Longsword|Whip
07508c,2018-08-12T11:46:24Z,Barbarian,Path of the Ancestral Guardian,5,,50,13,20,12,14,11,10,17,History|Nature|Animal Handling|Persuasion,,Triton,,Trident|Handaxe|Javelin
1e53d2,2018-08-12T10:42:36Z,Fighter,Champion,5,,39,18,19,16,13,12,17,15,Athletics|History|Survival|Persuasion,,Human,,Greatsword|Handaxe
1fb9b1,2018-08-12T10:52:33Z,Rogue,Mastermind,5,,33,15,13,18,12,15,13,13,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Intimidation,,Elf,,Shortsword|Dagger
c42383,2018-09-04T03:21:10Z,Wizard,School of Divination,5,Keen Mind,32,12,8,14,14,17,10,14,Arcana|History|Investigation|Perception|Deception|Persuasion,,Half-Elf,,Dagger
b17825,2018-06-17T08:47:43Z,Paladin,Oath of Devotion,5,Great Weapon Master,39,18,18,11,13,7,9,18,Athletics|Religion|Insight|Medicine|Intimidation,,Half-Orc,Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2,Javelin|Halberd
8118d8,2018-04-09T01:15:44Z,Barbarian,Path of the Ancestral Guardian,5,Sentinel,55,16,17,13,16,8,12,10,Athletics|Perception|Survival|Intimidation,,Dwarf,,Warhammer|Handaxe|Javelin
c38fb1,2018-04-30T17:32:05Z,Fighter,Battle Master,5,Dungeon Delver|Alert,48,16,14,17,14,13,10,8,Athletics|Acrobatics|Stealth|Survival|Intimidation,NG,Human,,Longbow|Scimitar|Handaxe
14a4dc,2018-04-26T20:35:31Z,Paladin,Oath of Vengeance,5,,44,18,18,10,14,8,10,16,Athletics|Insight|Perception|Persuasion,CN,Dragonborn,Bane*1|Hunters Mark*1|Cure Wounds*1|Hold Person*2|Misty Step*2,Warhammer|Javelin
d9db84,2018-04-27T03:55:49Z,Sorcerer,Wild Magic,5,,32,13,8,16,14,13,10,16,Perception|Deception|Intimidation,,Elf,,Dagger
ee121e,2018-04-26T23:14:18Z,Barbarian,Path of the Zealot,5,Savage Attacker,68,17,17,15,15,8,8,9,Athletics|Perception|Survival|Intimidation,,Dragonborn,,Javelin|Maul|CBow Heavy
d7bb21,2018-05-01T17:58:40Z,Fighter,Champion,5,,44,18,19,14,14,10,11,10,Athletics|Perception|Survival|Intimidation,,Dwarf,,
045f95,2018-05-01T17:38:28Z,Rogue,Scout,5,Alert,27,16,10,17,10,10,14,14,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,CN,Elf,,Shortsword|Shortbow|Dagger
068378,2018-05-06T18:26:45Z,Rogue,Swashbuckler,5,Skulker,28,16,10,18,10,10,12,16,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Performance|Persuasion,,Human,,Rapier|Dagger|Shortsword
f6bc6e,2018-05-08T13:11:47Z,Cleric,Tempest Domain,5,Lucky,38,17,10,13,14,13,8,17,Acrobatics|History|Performance|Persuasion,,Tiefling,Mending*0|Animal Friendship*1|Snare*1|Healing Word*1|Gust of Wind*2|Shatter*2|Call Lightning*3|Sleet Storm*3,Mace|CBow Light|Pike
2f0467,2018-05-04T01:55:03Z,Fighter,Champion,5,Dual Wielder,54,17,16,14,15,12,8,8,Athletics|Insight|Survival|Intimidation,,,,Greataxe|Battleaxe
c145f0,2018-04-21T12:20:41Z,Monk,Way of the Open Hand,5,,45,17,9,18,14,11,16,13,Religion|Medicine,LG,Human,,Dart|Unarmed Strike
7a1af8,2018-04-29T20:36:44Z,Paladin,Oath of Ancients,5,Squat Nimbleness,54,17,18,11,15,10,11,14,Athletics|Acrobatics|Insight|Perception|Persuasion,NG,Dwarf,Ensnaring Strike*1|Speak with Animals*1|Divine Favor*1|Searing Smite*1|Thunderous Smite*1|Wrathful Smite*1|Moonbeam*2|Misty Step*2|Aid*2|Branding Smite*2,Maul|Battleaxe|Handaxe
355512,2018-05-18T23:12:19Z,Paladin,Oath of Vengeance,5,Great Weapon Master,60,16,16,12,14,10,10,14,Athletics|History|Religion|Insight|Intimidation,,Human,Bane*1|Hunters Mark*1|Hold Person*2|Misty Step*2,Halberd|Javelin
